GeneID,GSM7461691,GSM7461692,GSM7461693,GSM7461694,GSM7461695,GSM7461696,GSM7461697,GSM7461698,GSM7461699,GSM7461700,GSM7461702,GSM7461703,GSM7461705,GSM7461706,GSM7461707,GSM7461708,GSM7461709,GSM7461710,GSM7461711,GSM7461712,GSM7461713,GSM7461714,GSM7461715,GSM7461717,GSM7461718,GSM7461720,GSM7461721,GSM7461722,GSM7461723,GSM7461724,GSM7461726,GSM7461727,GSM7461728,GSM7461729,GSM7461730,GSM7461731,GSM7461732,GSM7461733,GSM7461734,GSM7461735,GSM7461736,GSM7461737,GSM7461738,GSM7461739,GSM7461740,GSM7461741,GSM7461743,GSM7461744,GSM7461745,GSM7461746,GSM7461747,GSM7461748,GSM7461749,GSM7461750,GSM7461751,GSM7461752,GSM7461753,GSM7461754,GSM7461755,GSM7461756,GSM7461759,GSM7461760,GSM7461761,GSM7461762,GSM7461764,GSM7461765,GSM7461766,GSM7461767,GSM7461768,GSM7461769,GSM7461770,GSM7461771,GSM7461772,GSM7461774,GSM7461775,GSM7461776,GSM7461777,GSM7461778,GSM7461779,GSM7461780,GSM7461781,GSM7461782,GSM7461783,GSM7461784,GSM7461785,GSM7461786,GSM7461787,GSM7461789,GSM7461790,GSM7461791,GSM7461792,GSM7461793,GSM7461794,GSM7461795,GSM7461796,GSM7461797,GSM7461798,GSM7461799,GSM7461800,GSM7461801,GSM7461802,GSM7461803,GSM7461804,GSM7461805,GSM7461806,GSM7461807,GSM7461808,GSM7461809,GSM7461811,GSM7461812,GSM7461813,GSM7461814,GSM7461815,GSM7461816,GSM7461817,GSM7461818,GSM7461819,GSM7461820,GSM7461821,GSM7461822,GSM7461823,GSM7461824,GSM7461825,GSM7461826,GSM7461827,GSM7461828,GSM7461829,GSM7461830,GSM7461831,GSM7461832,GSM7461833,GSM7461834,als_mean,control_mean,score,Symbol,importance
100008587,3.716,5.201,1.863,2.361,3.411,2.651,2.041,7.372,8.076,16.6,16.25,25.86,57.36,4.623,26.82,24.63,13.97,25.96,54.95,121.2,41.86,74.29,56.11,180.8,210.3,137.5,103.7,104.9,310.6,71.74,207.4,237.1,110.1,117.6,129.0,50.05,106.6,79.67,79.14,44.9,177.8,113.9,108.2,104.2,162.6,94.15,240.9,103.9,110.5,167.5,110.2,95.44,107.1,97.3,17.27,82.4,142.9,153.5,135.7,58.2,115.7,27.9,138.5,149.2,39.44,186.5,269.5,522.9,149.2,51.7,93.19,91.99,219.3,74.86,59.55,233.1,28.92,67.18,71.73,152.3,76.49,218.7,29.99,60.09,76.37,149.1,5.315,179.0,91.96,35.97,47.44,82.88,91.18,173.6,228.3,61.29,260.7,187.4,61.14,281.9,58.5,38.44,194.4,175.8,231.0,72.94,39.64,25.81,90.23,169.2,65.21,217.1,104.0,79.47,84.46,171.7,133.4,79.92,103.6,310.5,251.9,195.0,87.07,13.17,387.1,209.0,352.1,240.7,86.81,46.48,247.6,278.0,100.12781249999999,156.42750000000004,-0.6385077515046783,RNA5-8SN5,0.6385077515046783
109864274,4.675,5.234,1.875,2.376,3.923,4.446,2.054,8.532,8.556,21.22,19.94,30.33,73.48,5.583,33.08,27.83,16.88,32.85,68.06,143.7,52.16,84.73,64.48,192.2,248.5,162.4,125.7,127.0,372.8,78.33,254.4,281.7,142.4,145.4,147.1,60.83,138.4,83.91,93.71,57.02,232.0,147.1,139.6,121.9,190.2,120.1,296.2,122.8,118.2,203.1,136.4,109.1,128.6,117.7,18.41,106.0,178.9,196.0,163.4,71.48,137.9,34.47,164.7,161.0,47.53,211.2,325.6,677.4,149.1,62.17,115.7,110.5,253.3,93.57,71.58,279.4,33.07,73.38,90.85,182.3,96.79,265.8,41.72,71.71,88.45,176.2,6.419,225.3,107.0,47.45,58.3,101.6,116.3,212.3,286.8,71.37,302.4,219.4,79.03,351.0,73.13,47.55,238.6,216.6,278.2,89.63,48.91,32.35,110.3,209.1,81.4,257.6,123.8,93.8,98.01,211.7,158.7,101.7,128.5,377.0,267.1,252.2,104.7,16.41,450.4,257.5,418.0,269.4,111.8,53.11,285.4,324.2,120.76263541666661,187.1841666666666,-0.6280737586907656,RNA5-8SN4,0.6280737586907656
28920,1.418,5.444,1.083,0.4119,0.2125,0.0,0.0,0.4822,0.0,0.1956,0.9969,0.466,0.0,1.411,126.8,0.4957,0.0,0.647,1.475,4.828,1.449,1.851,0.9634,0.4017,0.0,0.0,0.5353,0.7599,0.0,9.292,5.178,0.4668,0.0,0.0,0.0,0.2835,0.1667,1.414,0.0,0.0,0.5103,2.51,0.0,2.463,1.792,0.0,0.741,0.0,1.938,0.0,0.0,1.357,0.0,0.2384,0.0,0.0,0.0,0.0,0.0,0.4302,0.0,0.462,0.3366,0.0,0.0,4.638,0.0,2.022,0.2267,0.0,2.445,0.0,6.202,5.792,0.0,7.159,1.003,1.786,0.2289,0.0,0.0,0.0,0.3847,3.625,1.285,0.0,0.4636,1.491,0.0,10.15,0.0,0.0,5.323,0.5714,0.6867,0.0,0.1905,7.712,0.4597,0.7623,0.2685,0.5119,2.077,0.2018,1.288,0.0,0.2788,1.185,0.0,0.802,0.0,2.259,0.4969,0.0,2.067,0.0,4.911,0.4101,1.185,0.0,0.4209,5.67,0.3492,0.547,0.3768,1.088,5.197,3.823,0.4071,0.1192,0.2879,0.0,2.4728083333333335,1.2597944444444447,0.6199112414941278,IGKV2-29,0.6199112414941278
28784,6.703,6.369,7.876,1.652,11.72,3.478,0.8924,4.675,2.788,5.689,3.776,6.075,3.193,11.32,313.6,7.787,0.3055,2.271,7.394,5.861,5.231,0.0,1.932,2.685,1.602,3.435,6.307,4.725,0.0,9.888,3.665,3.744,1.482,0.6352,1.197,4.264,2.005,8.913,2.545,5.143,1.023,7.55,1.178,11.8,5.133,2.829,6.688,6.567,4.443,6.79,2.002,6.351,0.9511,0.0,3.999,5.201,2.286,3.966,1.113,3.451,7.367,0.7722,1.688,4.734,1.135,5.009,4.169,4.054,1.591,5.285,5.516,4.057,7.538,6.337,1.628,8.409,2.874,0.3583,3.902,1.998,3.974,1.347,0.7715,4.57,4.57,1.398,5.113,5.793,2.611,10.84,2.413,5.625,17.27,3.725,2.41,10.34,1.337,9.926,8.298,1.911,1.077,7.187,3.198,1.619,6.975,0.9785,5.592,9.108,0.2923,2.145,1.547,4.53,4.983,4.731,7.161,2.276,6.739,3.907,4.308,2.899,5.91,0.3159,4.639,3.291,5.479,10.64,7.036,2.601,10.0,4.544,2.165,5.807,7.576418750000003,4.587574999999998,0.6181530569696132,IGLV4-69,0.6181530569696132
102464833,1.326,2.969,0.0,6.066,0.6954,2.522,0.0,1.052,7.887,0.6402,0.3625,1.83,0.0,0.6598,0.0,1.622,0.9972,0.0,3.62,0.8316,0.9484,5.049,0.6306,1.753,1.046,0.5605,0.8759,12.93,1.17,0.0,0.0,1.528,0.0,0.0,1.674,0.9277,0.5454,0.0,0.0,1.526,0.0,1.643,1.922,0.0,1.675,0.0,1.455,0.893,21.75,4.749,7.405,5.182,9.312,5.462,0.0,2.425,0.0,3.355,7.262,19.71,11.22,7.056,14.87,8.584,7.407,4.67,9.978,9.263,5.193,2.875,17.0,4.413,13.53,6.032,6.493,9.371,5.159,12.86,3.995,4.346,19.46,17.59,10.07,9.492,17.59,8.557,0.7586,0.6099,3.409,2.157,2.362,0.0,1.025,1.87,0.0,0.0,0.6234,5.65,2.257,1.871,12.3,0.4189,0.971,1.981,0.8432,0.6387,0.0,9.047,0.0,1.75,1.443,11.09,9.757,8.908,11.07,0.0,2.538,6.71,9.211,22.08,15.15,4.123,11.14,25.96,5.549,4.453,10.21,7.596,15.99,6.244,5.182,26.29,4.351153124999999,7.1957,-0.6150173633758874,MIR6084,0.6150173633758874
28392,12.71,9.332,18.38,1.695,11.36,9.909,3.661,8.598,7.055,6.439,82.14,9.108,2.807,113.2,43.46,13.77,1.88,9.317,13.65,10.98,10.43,0.9521,6.54,2.754,1.315,6.694,5.644,4.221,1.103,17.94,3.133,13.44,4.561,0.9773,2.981,2.624,2.571,10.8,7.309,6.234,7.348,16.52,4.228,19.7,2.896,1.612,4.268,20.49,3.987,18.9,5.887,22.8,1.951,2.207,1.367,19.43,3.908,2.862,7.608,26.55,6.045,1.109,21.81,11.33,0.9311,3.303,21.38,9.981,3.031,3.614,6.286,0.6935,10.83,10.29,0.5565,25.46,19.6,3.307,4.473,3.415,5.775,16.24,5.144,5.54,17.91,9.323,13.83,9.583,3.214,27.12,1.98,24.79,18.68,4.114,1.766,14.53,2.939,15.15,15.13,9.605,4.143,9.742,13.12,3.321,12.45,2.61,3.442,96.47,6.596,9.349,6.576,5.228,5.494,12.5,13.34,6.808,10.64,9.49,8.989,6.939,4.33,3.24,11.22,12.94,9.108,235.7,5.346,4.915,14.24,6.255,6.071,13.45,10.866432291666662,17.135722222222224,-0.6119479532148583,IGHV4-59,0.6119479532148583
28633,59.8,19.6,11.7,4.448,6.119,44.39,22.43,18.52,4.004,33.8,1.595,13.42,6.55,18.87,124.9,22.6,10.97,16.31,29.2,27.44,20.86,22.22,49.94,22.17,13.81,3.699,10.6,9.849,38.6,36.86,72.37,36.97,2.66,2.28,0.0,26.53,0.0,26.18,29.24,10.07,0.0,0.0,7.047,41.38,11.06,4.513,12.8,1.965,0.0,80.1,0.9583,16.29,18.78,1.716,0.0,10.67,10.94,105.5,6.657,9.293,3.526,5.544,10.91,30.22,13.04,12.84,41.91,2.911,4.896,0.0,6.601,0.0,2.706,37.91,0.0,1.473,5.159,2.572,26.37,33.47,0.0,45.95,5.54,5.966,25.24,10.04,15.02,123.4,7.5,25.63,3.464,49.36,31.56,6.172,12.36,82.48,2.743,5.801,19.86,8.233,1.934,41.47,13.89,8.718,14.84,4.216,10.04,2.843,2.099,15.4,1.587,6.776,6.261,5.226,29.77,14.98,13.03,0.0,28.79,6.939,33.34,0.0,3.771,1.969,21.7,52.9,18.71,16.71,8.793,9.444,12.44,25.56,20.447742708333333,13.077305555555556,0.6074545940294352,TRBJ1-3,0.6074545940294352
780853,0.0,0.0,0.0,0.3417,0.0,0.0,0.0,0.0,0.0,0.0,0.3675,0.1546,0.0,0.0,1.252,0.2741,0.0,0.5367,0.0,8.01,3.365,0.5119,0.6393,16.44,5.302,10.51,7.992,12.36,0.0,19.19,48.0,33.3,1.839,1.576,2.263,0.9405,12.44,1.341,1.684,0.0,9.312,34.97,7.794,6.81,34.82,11.44,38.85,0.9054,16.08,13.64,13.25,0.0,9.047,1.582,0.0,0.6146,0.6303,3.645,17.49,0.7137,0.8125,0.0,6.422,3.481,4.13,24.86,44.14,4.025,25.2,5.344,0.0,0.5593,29.31,0.0,0.2992,7.126,3.804,0.0,2.278,1.102,0.0,4.458,0.0,6.53,0.1939,2.313,0.0,8.656,1.728,1.312,0.0,0.3446,2.597,0.948,16.52,1.9,20.86,46.21,1.525,22.45,9.356,5.945,27.81,10.71,52.14,0.0,2.776,0.0,0.4836,2.661,2.56,17.8,7.625,0.6021,9.353,1.255,42.88,0.0,3.932,0.7994,0.6983,6.793,0.1448,0.0,32.51,2.257,21.12,9.966,0.6754,0.1978,6.448,1.86,6.4856020833333305,10.344538888888891,-0.5998077051162837,SNORD3C,0.5998077051162837
102724638,1.122,1.33,0.7059,0.3355,0.3461,1.507,0.7248,1.728,0.6039,0.7648,21.29,2.338,0.7409,1.708,115.3,0.6998,0.1985,1.159,1.201,1.325,2.171,0.6031,1.381,0.6543,0.833,0.8928,1.744,1.04,0.0,2.409,0.3969,1.749,0.1204,0.4127,0.1111,0.9235,0.3258,0.9214,0.6614,1.063,1.496,1.308,0.2551,3.031,0.7505,0.6127,1.207,1.245,1.714,1.261,1.171,1.327,0.3862,0.3883,1.299,3.259,0.8664,0.6203,0.6627,2.102,0.4787,0.2007,1.152,2.393,0.6636,1.511,2.98,1.581,0.6646,1.049,0.4978,0.7688,1.898,0.9436,0.1763,2.599,2.148,0.4656,0.7209,0.9735,0.8608,0.3283,0.5013,0.5062,0.4188,0.3975,1.737,2.671,0.8484,4.037,0.7838,1.76,6.019,0.7447,1.007,2.364,0.9308,1.462,1.198,1.118,0.6999,1.751,1.595,0.526,1.763,2.289,1.635,4.503,0.4748,5.487,0.6464,1.227,1.093,2.542,1.592,0.4929,2.779,0.6012,0.2895,0.6279,0.4114,0.3079,1.109,0.3564,0.9207,1.507,1.101,1.245,1.326,0.5439,1.688,1.156,2.576601041666665,1.3609916666666662,0.5991962498670176,LOC102724638,0.5991962498670176
4940,2.7,7.603,16.22,8.147,10.51,3.166,2.821,1.268,0.6859,8.303,0.8317,3.677,2.228,2.841,3.9,2.239,4.112,1.831,10.29,17.88,4.589,1.948,2.39,9.653,1.356,26.74,2.454,1.447,1.07,3.746,3.53,1.905,1.387,0.9306,0.7514,2.591,1.07,2.451,5.413,1.928,2.999,0.874,1.331,4.631,1.838,2.064,31.89,1.752,1.401,1.842,3.006,8.628,1.613,1.557,2.459,1.633,1.261,3.347,32.01,1.592,1.279,0.4274,28.63,13.1,1.687,4.426,4.223,2.156,1.085,4.334,3.342,4.384,1.125,5.96,1.06,5.364,24.83,16.54,1.681,0.7768,8.95,0.9321,2.491,2.502,40.44,8.688,6.546,2.2,0.6802,2.812,1.008,4.782,2.522,1.353,4.521,5.797,1.555,2.386,2.089,0.9956,1.023,3.461,4.488,1.406,2.145,0.6159,1.275,6.994,1.935,6.008,0.5998,1.444,5.421,1.432,3.661,7.708,2.349,1.685,1.894,4.615,2.68,1.543,4.693,2.411,1.22,2.502,1.697,1.478,1.994,2.264,23.97,2.978,5.405896874999997,3.239313888888889,0.5955697822260069,OAS3,0.5955697822260069
28921,8.913,6.351,23.02,4.943,17.21,26.59,6.897,16.72,11.49,8.021,9.415,14.82,6.368,32.86,179.9,19.83,2.742,9.059,21.01,18.55,22.89,0.6171,11.37,4.954,7.031,3.768,8.297,7.295,1.787,20.86,5.787,12.6,4.804,2.217,2.387,4.535,4.833,11.11,6.091,13.05,2.551,10.04,4.111,17.24,7.935,7.209,8.892,18.28,7.753,11.12,6.921,28.28,4.031,3.814,2.659,50.39,4.939,3.076,5.918,20.65,10.28,2.31,8.079,25.7,5.205,5.173,13.58,5.256,6.8,9.956,5.806,10.11,16.54,13.95,2.345,14.52,28.95,2.501,7.172,6.972,5.615,4.702,5.001,6.215,13.09,5.404,16.46,7.826,2.604,18.06,10.59,24.1,14.72,5.429,3.777,16.42,4.952,13.58,14.71,8.005,6.714,12.54,17.06,3.229,13.91,4.098,6.971,67.33,3.789,274.0,7.275,8.847,8.571,10.16,7.705,3.782,31.54,5.331,11.11,10.12,10.52,6.3,9.515,8.751,12.43,21.5,15.33,3.823,17.71,8.943,8.925,10.46,12.37519895833333,19.153777777777773,-0.5914899418563301,IGKV2-28,0.5914899418563301
28582,1.681,1.412,1.405,0.2137,0.0,0.7996,0.0,0.0,0.0,0.203,0.8044,2.514,0.0,2.092,0.3914,0.6857,0.3161,1.343,2.677,0.7909,1.203,0.0,2.999,0.4167,0.6631,0.8884,0.1388,2.523,0.7416,4.918,1.58,0.7264,0.0,0.6572,0.0,0.2941,0.8645,0.2096,0.5266,0.9674,0.5294,2.083,1.219,0.8517,1.593,0.9755,0.615,0.8493,1.436,0.5018,0.4143,2.816,0.738,0.2473,0.0,1.153,2.365,1.368,0.5756,2.232,0.0,0.0,1.222,0.5442,0.4696,1.481,0.8626,2.097,0.4703,3.038,1.268,0.6995,1.365,1.912,0.5613,0.8488,1.635,0.3707,1.504,0.3444,0.0,1.394,1.996,0.6448,0.3637,0.3617,1.683,1.16,2.161,0.547,0.4992,2.802,3.573,0.2964,0.0,0.3961,1.383,2.508,3.1,1.186,0.2786,1.062,1.539,1.675,2.406,0.405,1.446,0.4097,0.9072,0.2774,0.6861,0.9764,0.5155,2.071,0.5849,0.981,1.073,0.8509,0.1537,32.49,1.31,0.3268,0.7245,0.2837,0.0,1.976,0.8088,5.099,1.056,0.9897,0.448,1.938,1.0289625000000002,2.0534972222222225,-0.5897203318139388,TRBV11-1,0.5897203318139388
102465502,1.139,0.0,6.094,0.0,1.195,2.168,0.0,0.9042,1.043,2.201,1.246,1.573,0.0,2.268,0.0,1.859,0.0,3.64,2.074,5.717,0.0,5.207,3.252,0.7531,3.595,1.927,3.764,0.0,0.0,2.133,5.14,0.0,0.0,1.782,0.0,3.189,4.687,0.0,2.855,0.0,0.0,2.823,0.0,1.539,0.0,0.0,0.0,1.535,0.0,2.721,0.0,2.545,1.334,0.0,0.0,0.0,0.0,1.648,1.04,2.42,2.755,0.0,1.893,5.901,2.546,1.003,4.677,2.274,2.55,0.0,1.719,1.896,7.4,2.962,0.0,0.0,8.061,0.0,2.575,0.0,5.573,7.557,4.328,4.079,1.972,3.922,2.608,1.048,5.859,7.415,0.0,2.337,3.523,1.607,1.931,4.296,2.143,3.237,3.879,1.072,3.021,0.7199,1.252,0.0,0.0,0.0,0.0,1.111,0.0,4.511,0.0,1.059,0.6987,2.041,1.057,0.0,0.0,0.0,0.0,0.0,2.368,0.0,1.473,0.0,0.0,0.0,1.462,0.768,0.0,0.6707,0.0,4.203,2.0341385416666666,1.0207305555555555,0.5864099965045712,MIR6835,0.5864099965045712
102465836,0.0,0.0,0.0,5.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.04,1.814,6.988,1.697,8.891,10.73,1.662,2.779,0.0,4.394,6.935,19.36,23.88,2.31,29.66,15.74,7.638,5.351,29.1,9.097,11.9,2.196,13.75,0.0,10.57,6.911,4.058,11.51,2.687,17.42,0.2861,6.225,7.431,7.557,10.1,2.331,7.45,2.615,0.0,0.0,0.0,0.0,0.9022,0.0,0.0,1.071,0.0,0.0,0.0,2.59,0.0,0.7147,8.056,0.0,0.0,0.0,0.0,0.0,0.0,14.07,0.0,0.0,0.0,12.71,11.65,4.763,7.047,0.0,4.847,2.307,3.333,25.3,14.21,7.087,11.13,29.74,4.239,2.041,1.949,4.096,19.85,0.8943,2.699,28.02,3.8156802083333345,6.203972222222223,-0.5810530271806205,MIR7846,0.5810530271806205
28941,12.47,1.861,17.5,0.8449,17.0,14.23,3.879,7.749,3.232,5.217,5.453,7.265,1.866,39.7,22.44,13.05,0.9375,12.94,14.75,13.29,26.75,2.532,5.731,7.415,0.6556,6.324,5.627,2.338,3.666,12.64,2.499,2.394,3.032,1.624,1.049,5.233,2.051,5.594,4.165,11.48,3.14,7.722,3.012,24.98,2.363,4.5,9.88,9.235,5.396,17.36,3.822,13.46,1.216,0.7335,6.817,48.64,0.3897,5.108,4.173,10.15,3.014,1.106,9.149,15.06,0.9285,8.05,6.254,4.562,2.325,9.01,4.388,5.532,9.059,8.911,2.035,6.503,15.43,0.3664,11.03,6.81,3.387,3.789,1.973,1.062,13.42,3.039,20.44,5.543,2.137,20.01,3.208,7.883,11.56,2.344,2.465,5.483,1.563,4.132,5.894,2.932,4.682,14.96,10.57,1.656,12.68,1.802,6.578,121.5,0.0,10.97,3.844,5.406,4.332,8.375,3.662,3.104,10.07,2.103,4.102,6.919,1.295,0.0,10.74,73.77,5.797,33.77,13.59,1.26,13.99,16.02,11.81,2.299,7.789969791666664,12.116027777777777,-0.5774007498529888,IGKV1-9,0.5774007498529888
780851,1.008,0.7526,0.4493,1.025,4.583,1.918,0.3691,0.8,1.845,7.789,11.58,15.77,26.41,3.679,21.28,3.837,0.5055,16.1,40.37,144.6,22.11,13.31,36.44,62.64,283.1,102.0,101.7,83.46,31.43,130.2,535.1,235.8,64.98,98.25,78.91,42.79,78.79,103.6,149.0,21.66,144.8,79.11,81.19,165.2,168.2,65.51,270.4,58.85,60.63,98.7,93.85,100.9,90.47,60.51,7.351,41.18,42.23,142.9,194.2,48.53,62.56,7.409,42.72,108.8,18.02,257.5,518.7,174.4,294.4,25.75,8.111,20.13,163.7,18.78,15.56,82.12,41.84,29.04,23.92,42.96,16.44,38.45,6.382,58.77,33.73,32.39,5.383,107.9,44.93,16.18,21.55,44.11,38.96,89.11,172.0,12.67,250.6,457.7,54.91,194.1,49.9,63.06,310.3,111.2,504.8,49.54,5.089,12.45,22.73,42.13,18.65,66.52,57.29,50.57,73.26,112.3,210.6,14.97,21.38,135.9,184.4,82.04,31.28,9.074,283.5,146.3,141.0,64.33,41.53,23.15,99.11,78.41,75.93777604166665,113.16869444444448,-0.569403078733729,SNORD3A,0.569403078733729
28486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.936,0.0,0.0,0.0,0.0,10.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.993,3.88,0.0,0.0,0.0,3.886,0.0,0.0,0.0,3.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.388,2.543,0.0,0.0,0.0,0.0,0.0,0.0,9.166,0.0,0.0,4.259,0.0,9.665,3.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.979,0.0,0.0,3.203,0.48775000000000013,1.2068055555555555,-0.5688273997203359,IGHD6-19,0.5688273997203359
100846999,0.0,0.0,0.0,1.002,3.101,3.749,0.0,0.0,0.9018,0.0,0.0,1.814,0.0,0.0,0.0,1.608,0.0,0.0,3.587,0.0,5.639,0.0,0.0,0.6514,1.555,0.0,0.0,1.479,0.0,0.9225,0.0,0.0,0.0,1.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523,0.0,0.0,0.0,0.0,2.655,0.0,2.353,2.59,3.301,2.307,0.0,0.0,0.0,0.0,5.7,2.699,2.093,0.0,0.0,1.638,2.552,2.202,6.075,4.045,0.0,1.103,0.0,2.973,0.0,3.657,2.562,0.0,1.99,2.789,0.0,1.114,0.0,0.0,0.0,0.0,2.016,6.822,2.544,0.0,0.0,0.0,0.0,0.0,2.021,0.0,0.0,0.0,0.0,0.0,2.8,2.236,0.9272,0.0,0.6226,2.526,1.964,1.253,0.9495,0.0,3.842,0.0,0.0,0.0,1.831,0.6043,1.766,0.0,0.0,2.515,3.99,4.324,2.344,6.144,0.0,3.397,2.661,1.833,0.0,5.057,1.993,2.971,3.481,0.7003,8.18,1.024,1.969775,-0.5531443417747888,MIR4444-2,0.5531443417747888
100847028,2.752,3.081,1.84,1.399,0.0,5.235,0.0,0.0,1.259,0.0,3.009,0.0,0.0,5.478,0.0,1.122,0.0,0.0,0.0,13.81,1.968,0.0,1.309,6.366,0.0,1.163,0.909,5.162,0.0,0.0,2.069,1.585,0.0,6.454,0.0,0.0,0.0,1.372,3.448,0.0,3.466,0.0,0.0,3.717,3.477,0.0,1.007,1.853,3.762,0.0,0.0,6.146,0.0,3.239,0.0,0.0,0.0,1.99,6.28,5.844,0.0,0.0,0.0,3.563,0.0,7.27,7.53,2.746,4.619,0.0,0.0,0.0,0.0,0.0,0.0,6.946,5.84,0.0,0.0,4.51,0.0,0.0,2.613,0.7036,3.969,0.0,1.574,2.531,0.0,0.0,0.0,2.822,0.0,7.763,6.996,0.0,0.0,5.473,1.561,1.295,0.0,6.955,6.046,1.371,1.75,0.0,0.0,6.706,0.0,1.816,1.497,3.836,2.531,4.93,3.829,2.569,1.756,0.0,0.0,0.0,14.3,0.0,1.779,7.43,8.958,0.0,0.0,8.346,0.0,7.29,6.844,8.883,1.9121520833333332,3.2708611111111114,-0.552441281770732,MIR5587,0.552441281770732
100616422,18.75,6.999,12.54,10.59,8.742,37.65,1.144,8.267,4.767,5.03,13.67,19.17,4.678,13.48,38.8,11.05,7.835,14.97,49.3,36.59,64.08,14.28,15.86,14.46,6.574,6.166,18.58,3.908,3.676,15.6,21.93,16.8,20.9,4.886,1.754,8.747,6.856,12.47,33.93,2.398,0.0,36.14,2.013,53.48,39.49,12.89,18.29,14.03,49.84,29.85,4.792,18.61,4.878,7.356,0.0,0.0,5.862,24.1,5.706,17.7,2.519,3.168,22.51,45.86,6.983,15.6,86.95,12.48,30.31,12.05,15.72,1.734,13.53,16.25,0.0,22.09,28.74,12.86,25.11,13.66,10.19,20.73,41.55,9.056,58.9,20.62,10.73,10.54,2.679,21.69,4.949,30.98,30.6,32.33,1.766,7.855,16.65,36.11,47.28,22.54,15.19,33.57,23.65,6.227,27.82,2.007,1.434,20.31,1.499,11.0,10.2,34.85,8.944,22.4,46.39,11.67,18.61,16.87,18.28,54.52,17.32,19.44,15.71,18.28,42.63,33.59,30.74,8.426,36.64,38.63,57.0,106.6,17.356177083333332,25.91741666666667,-0.5522743277477586,MIR4537,0.5522743277477586
378707,4.634,14.75,4.239,5.703,12.79,5.568,2.143,41.42,77.0,27.09,126.8,62.84,121.6,5.583,32.7,32.63,29.72,73.62,14.2,133.7,26.87,29.35,33.18,172.2,81.96,133.8,33.35,77.96,64.98,48.4,290.4,190.2,53.83,38.9,72.46,108.5,48.36,172.0,30.56,6.736,63.28,37.47,129.4,143.0,96.46,20.38,162.0,36.47,25.67,28.54,19.71,15.52,94.78,45.93,6.402,12.94,32.48,85.0,90.4,6.734,51.89,4.265,99.9,113.1,10.35,153.8,138.5,45.27,188.6,33.14,6.255,12.58,72.18,14.9,12.81,19.21,22.78,9.894,70.37,90.74,9.544,27.5,11.12,31.55,28.7,13.64,4.186,118.7,33.86,5.079,7.821,10.0,10.18,36.47,85.57,6.436,324.7,197.5,17.71,356.8,19.08,13.25,177.5,214.1,246.3,12.22,23.5,2.853,16.49,18.03,13.01,58.47,52.05,55.93,26.7,319.2,42.33,4.197,9.274,21.47,45.11,152.1,29.85,5.598,57.84,33.42,13.45,165.9,59.55,19.67,68.46,37.56,55.272729166666664,81.42144444444445,-0.5505838129760455,RN7SL3,0.5505838129760455
28719,4.944,0.0,6.61,0.0,0.0,0.0,0.0,1.962,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,2.25,3.101,0.0,0.0,4.703,0.0,1.95,4.18,0.0,1.855,0.0,10.41,11.15,4.272,4.509,0.0,0.0,0.0,1.017,3.698,6.194,0.0,3.113,0.0,2.389,30.05,0.0,0.0,0.9043,1.665,3.379,0.0,0.0,0.0,11.57,0.0,18.93,0.0,0.0,1.787,2.257,0.0,0.0,0.9397,0.0,0.0,0.0,2.177,1.691,2.467,4.149,0.0,1.865,0.0,2.293,0.0,1.1,1.248,0.0,2.18,0.4655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.137,0.0,0.0,5.872,0.0,0.0,0.0,4.19,32.62,4.649,11.94,0.0,2.326,0.0,4.686,0.0,3.694,0.0,0.0,5.104,0.0,0.0,3.262,0.0,0.0,3.79,0.0,10.32,3.462,29.97,7.506,0.9038,0.0,0.0,1.922,0.5326,1.669,3.449,4.981,0.0,7.498,0.0,2.91,14.05,5.7,2.2340989583333335,3.7312333333333334,-0.5488524892579589,TRAJ36,0.5488524892579589
